Timestamp,Temperature (°C),Wind Speed (m/s),Solar Radiation (W/m²),Cloud Cover (%),Precipitation (mm),Residential Demand (kWh),Commercial Demand (kWh),Industrial Demand (kWh),Solar Energy Generated (kWh),Wind Energy Generated (kWh),Current Storage Level (kWh),Storage Capacity (kWh),Energy Supplied to Grid (kWh),Energy Wasted (kWh)
2024-01-01 21:00:00,18.871118497567323,9.75895703591956,203.02040631001933,36.87071708647952,2.780838618074186,281.0996050490891,359.44369461437134,1058.9942911417643,40.60408126200387,292.7687110775868,7242.796210711444,10000,0.0,0
2024-01-01 22:00:00,20.33764102343962,6.345170580620491,0.0,36.98132559871766,0.8726736769711309,311.5722961262786,401.50068741829847,700.548470964271,0.0,190.35511741861473,7433.151328130059,10000,0.0,0
2024-01-01 23:00:00,12.876259068932717,12.021858648695686,686.8639822478548,5.2355020187472405,0.9317502459260151,332.32447688628855,519.8680009547406,1256.1879153333455,137.37279644957096,360.65575946087057,7931.1798840405,10000,0.0,0
2024-01-02 00:00:00,17.278086377374088,3.3857772907390333,226.6242603169158,76.75676285179182,0.1431806299604674,289.2166181226184,492.09326581354435,866.9155403741079,45.32485206338316,101.573318722171,8078.078054826054,10000,0.0,0
2024-01-02 01:00:00,20.55461294854933,2.976791162565514,455.0469196214633,41.6504431903879,0.4298398992553327,256.351945477315,442.08758903642536,1144.3806970876283,91.00938392429266,89.30373487696542,8258.391173627311,10000,0.0,0
2024-01-02 02:00:00,14.245032112888486,11.466453830646843,265.9773947881281,82.21798868164232,0.03481220362865055,344.07037644617856,451.9166210488021,746.0002805212248,53.195478957625625,343.9936149194053,8655.580267504341,10000,0.0,0
2024-01-02 03:00:00,21.87849009172836,8.44138711068058,139.60391248399606,85.03480011198954,0.04986483092402734,336.0567681272791,569.6167997159289,1133.7680261092437,27.920782496799212,253.2416133204174,8936.742663321558,10000,0.0,0
2024-01-02 04:00:00,16.996806550405974,10.949231153560568,608.2925456409575,21.199405469865805,3.402875609944641,254.18629497181377,448.23074271307854,1134.3889215628994,121.65850912819151,328.47693460681705,9386.878107056567,10000,0.0,0
2024-01-02 05:00:00,18.541531251033618,7.652755401848701,651.8310320605294,65.73534821701286,0.19773702970479465,367.7721400552748,491.19087559709266,1076.8404144011793,130.3662064121059,229.58266205546101,9746.826975524134,10000,0.0,0
2024-01-02 06:00:00,16.991466938853016,5.203226432108389,384.6979198546561,47.22818041629817,0.689528133814556,358.5099354598302,716.9936588080543,801.1142956400415,76.93958397093122,156.09679296325166,9979.863352458317,10000,0.0,0
2024-01-02 07:00:00,29.261390922544688,12.648330129764597,0.0,88.0156737921485,0.8216655588657973,306.71482486238966,357.6317363116077,1049.9096379196153,0.0,379.4499038929379,10000.0,10000,359.31325635125444,0
2024-01-02 08:00:00,19.93251387631033,12.39240642659673,390.75111034950345,21.57406791764541,0.9760460575716626,303.97989311880184,314.8157268425341,763.3887630531221,78.15022206990069,371.77219279790194,10000.0,10000,449.9224148678026,0
2024-01-02 09:00:00,14.711445355220498,11.031054121107548,578.3608010805093,67.78132003100443,3.022073593021617,327.70288855579537,578.3589664798607,949.447348980763,115.67216021610187,330.9316236332264,10000.0,10000,446.6037838493283,0
2024-01-02 10:00:00,24.112724560515943,5.537886783989515,204.21768624517426,60.775212225272256,0.13820392319829855,256.9148464871871,432.13569387058965,1205.8826201910651,40.84353724903485,166.13660351968545,10000.0,10000,206.9801407687203,0
2024-01-02 11:00:00,13.895781750144888,9.672998669298131,536.6719839558311,29.53014775718328,0.02059375297847147,301.5015739582041,468.176247225738,1159.3403854141484,107.33439679116623,290.18996007894395,10000.0,10000,397.5243568701102,0
2024-01-02 12:00:00,21.044317975023777,6.692660660220349,496.9380301654009,13.660090365117261,0.2648271530456914,192.380822769541,421.88436218688855,1003.0365885080867,99.38760603308019,200.77981980661045,10000.0,10000,300.1674258396906,0
2024-01-02 13:00:00,10.201649380601122,3.190566953246244,615.8582999202176,65.16397604772766,0.06967739778697819,343.8227822751468,474.0199859232487,805.0386848154317,123.17165998404353,95.71700859738732,10000.0,10000,218.88866858143086,0
2024-01-02 14:00:00,13.359069755507846,13.925076481009157,523.9160736828306,73.85974581323308,0.011340586641273957,221.92533887790702,659.8538112096342,1129.1175424348387,104.78321473656614,417.7522944302747,10000.0,10000,522.5355091668408,0
2024-01-02 15:00:00,20.984306179345616,3.7786422019464982,305.3862118236889,31.562734376335,0.22347712126266644,375.17099142144997,580.212845861812,1003.8762475396051,61.07724236473778,113.35926605839495,10000.0,10000,174.43650842313272,0
2024-01-02 16:00:00,23.692332899977053,14.353085599670433,739.3143003328983,64.48326040223138,0.7656329021790305,283.4939953016775,586.2223511886978,535.9368803539153,147.86286006657966,430.59256799011297,10000.0,10000,578.4554280566927,0
2024-01-02 17:00:00,20.85684140594985,7.798075048453424,468.294085394606,39.51309076115032,0.41756358540162297,289.41665090344117,358.37729442073544,1156.5259652633035,93.6588170789212,233.94225145360272,10000.0,10000,327.6010685325239,0
2024-01-02 18:00:00,19.421758588058797,4.406728074902055,494.5390920980136,71.32068832826177,0.1875489395772082,268.61330469577473,384.88462634471307,995.1534332260616,98.90781841960273,132.20184224706168,10000.0,10000,231.1096606666644,0
2024-01-02 19:00:00,18.494481522053555,9.044712315918655,313.3464081853608,19.92152748940531,0.5311527239748333,285.59805630389616,216.09213405145732,1240.4902495966144,62.66928163707217,271.3413694775597,10000.0,10000,334.01065111463186,0
2024-01-02 20:00:00,12.607390048162863,13.348295866393308,411.34354976169794,89.02150026361744,0.13199460919587747,370.9265672574018,419.0619178917246,780.9458962314391,82.26870995233959,400.44887599179924,10000.0,10000,482.7175859441388,0
2024-01-02 21:00:00,16.400778958026457,11.518923523324295,323.0394571946198,28.74095964655797,0.007242930686019672,175.60956717324603,595.6703186385658,364.6592373607999,64.60789143892396,345.56770569972883,10000.0,10000,410.1755971386528,0
2024-01-02 22:00:00,17.696806145201062,12.485294922198847,465.4107880153154,36.77859877561529,0.7227109981674551,363.84826930440937,551.694651574837,1055.816771669037,93.08215760306308,374.5588476659654,10000.0,10000,467.6410052690285,0
2024-01-02 23:00:00,25.285611131094576,10.564183767239326,842.3416960284687,5.8091952080349785,0.488741541994483,316.9011740550854,477.8486737047876,1058.3127353363946,168.46833920569375,316.9255130171798,10000.0,10000,485.39385222287353,0
2024-01-03 00:00:00,21.71809144784231,10.999595338732082,225.61977141372876,11.15122123212764,0.7183784729547108,239.64891760713923,497.7699716281947,661.8656744787096,45.12395428274576,329.98786016196243,10000.0,10000,375.1118144447082,0
2024-01-03 01:00:00,11.18479922318633,13.03954347034915,177.28772042465175,51.58619027123281,0.019858186663832364,246.2343803475381,431.1114457424594,804.3000908266788,35.457544084930355,391.1863041104745,10000.0,10000,426.64384819540487,0
2024-01-03 02:00:00,21.620419846973974,5.245684115169418,794.2340654987217,26.75926767279715,0.9073696303464501,383.81965136041015,520.4758882401784,1551.0435487439804,158.84681309974437,157.37052345508255,10000.0,10000,316.21733655482694,0
2024-01-03 03:00:00,18.074588597918417,8.362524527360826,458.13526456962677,83.54802257421944,0.48316898045698,252.72465600286344,576.5878279480614,938.8778771692394,91.62705291392535,250.8757358208248,10000.0,10000,342.50278873475014,0
2024-01-03 04:00:00,16.615389998470206,4.875722743654829,366.18545226801666,1.4693388654953843,0.41436359303712605,242.33247447020204,338.41132125895274,1146.1917952752433,73.23709045360333,146.27168230964486,10000.0,10000,219.5087727632482,0
2024-01-03 05:00:00,23.05838144420434,14.839684103956412,707.9809374792153,37.90940486719362,0.4899002886260929,356.86572711823646,529.9647687837348,869.8680345263233,141.59618749584305,445.19052311869234,10000.0,10000,586.7867106145354,0
2024-01-03 06:00:00,25.154997612479754,14.272771415925973,378.87689205262717,33.73455467690927,0.9991455584666099,316.9276438142957,593.2434870954667,581.9394202293687,75.77537841052543,428.1831424777792,10000.0,10000,503.95852088830463,0
2024-01-03 07:00:00,24.656400595580994,2.5125485477905767,865.2019427093873,1.9327630917601035,0.44207698034597237,253.10372117318005,458.48997110366304,965.948350640819,173.04038854187746,75.3764564337173,10000.0,10000,248.41684497559476,0
2024-01-03 08:00:00,15.803912383886807,11.17247724270395,635.5851742678537,12.436839900051023,0.4348829704919095,310.83124877023096,570.0700612120584,946.8790879427789,127.11703485357076,335.1743172811185,10000.0,10000,462.29135213468925,0
2024-01-03 09:00:00,18.453938120743928,14.028228126403656,402.41771837085946,41.36426749186353,2.3377511053935263,248.71236581798615,781.4654444472553,920.0243522663256,80.4835436741719,420.84684379210967,10000.0,10000,501.33038746628154,0
2024-01-03 10:00:00,21.65631715701782,4.347479486655336,931.4616426531006,49.28645844474466,0.7067920140598498,355.04106992113026,489.5657207013108,977.0718328987215,186.29232853062013,130.4243845996601,10000.0,10000,316.71671313028025,0
2024-01-03 11:00:00,24.877725635611796,9.383287997184183,378.85701539933234,40.42897472548691,0.2919614941672946,353.06854824365666,539.3307050005324,1052.8536543291273,75.77140307986647,281.4986399155255,10000.0,10000,357.2700429953919,0
2024-01-03 12:00:00,17.60412881077355,13.901347868644544,648.4190744018614,53.093767841209385,0.6144692688281089,326.6003099410972,426.19429163386087,969.9766097492387,129.6838148803723,417.04043605933634,10000.0,10000,546.7242509397087,0
2024-01-03 13:00:00,19.071705116680914,2.441297721615385,559.8585160812984,59.51316749056815,0.24651779752405428,318.0830530623508,518.125116260205,747.1987664105272,111.97170321625968,73.23893164846154,10000.0,10000,185.21063486472121,0
2024-01-03 14:00:00,14.468325129969859,11.06646347420892,760.3482578797596,0.992382112783563,0.12995269560208722,388.0594062433687,546.0271624982304,1097.2369583123877,152.06965157595192,331.9939042262676,10000.0,10000,484.0635558022195,0
2024-01-03 15:00:00,14.018966879596647,5.86553709584316,812.3022393453705,46.409515945350385,0.4542256167094156,299.98431636941126,519.4842340270138,610.1256489355153,162.4604478690741,175.96611287529478,10000.0,10000,338.4265607443689,0
2024-01-03 16:00:00,24.062629111970992,14.017150539894896,506.40082981315334,96.34992408875883,1.3168107520581172,240.90629372895995,398.03046802911433,589.92850854316,101.28016596263068,420.5145161968469,10000.0,10000,521.7946821594776,0
2024-01-03 17:00:00,26.781200142854114,14.623757187149781,349.31642593076333,51.90322801295487,1.3235212029327807,322.47369564161534,520.6361771325451,1147.8360989403136,69.86328518615267,438.71271561449345,10000.0,10000,508.5760008006461,0
2024-01-03 18:00:00,19.63994939209833,14.275464358474641,591.9944285878232,67.75422674589532,0.2092032018851315,404.3023524768557,646.2195938717637,1101.4040544270713,118.39888571756465,428.26393075423925,10000.0,10000,546.6628164718039,0
2024-01-03 19:00:00,25.01766448946012,8.16478481654703,364.4569260495788,31.18638579168832,0.3750465962435363,249.2620253407074,544.8635764514527,988.5209269851928,72.89138520991575,244.9435444964109,10000.0,10000,317.83492970632665,0
2024-01-03 20:00:00,21.80818012523817,13.206554462861074,902.6774495053246,77.39913781527625,0.11889761909378166,281.9268616653007,596.1987189071841,720.9102990489856,180.53548990106492,396.1966338858322,10000.0,10000,576.7321237868971,0
2024-01-03 21:00:00,16.77440122697438,12.979142180955915,527.3070662165475,77.2921481876115,2.716623096007408,320.8223019050726,476.29880299873724,858.417811865185,105.4614132433095,389.37426542867746,10000.0,10000,494.83567867198695,0
2024-01-03 22:00:00,21.80697802754207,6.1483061521623235,426.9356897375783,52.129604765413895,1.984770656162156,297.30475754971303,574.9900239423711,947.4506504626992,85.38713794751567,184.4491845648697,10000.0,10000,269.8363225123854,0
2024-01-03 23:00:00,27.690182832329846,12.775901163958805,536.9360611729817,97.60138232792136,0.524210024943048,250.88482098113428,527.9267838216526,680.8212062851774,107.38721223459635,383.2770349187642,10000.0,10000,490.6642471533605,0
2024-01-04 00:00:00,19.820869804450243,2.481099251301404,230.5747420940607,12.555021476265338,0.8158777018532882,356.09289281152354,404.9089270312768,852.1942683953534,46.11494841881214,74.43297753904213,10000.0,10000,120.54792595785426,0
2024-01-04 01:00:00,27.82321827907003,9.751508420266688,305.6771922978697,1.6947664889580993,0.627808801792394,416.00203610086294,531.8521004798874,1130.466067635336,61.13543845957394,292.5452526080006,10000.0,10000,353.68069106757457,0
2024-01-04 02:00:00,6.901274479551278,4.990114884740139,740.082781588885,77.0158211757096,0.4496654568445091,309.8065729511954,400.83033365596896,1285.4610728578432,148.016556317777,149.70344654220418,10000.0,10000,297.72000285998115,0
2024-01-04 03:00:00,24.10951252187612,3.5673695151046245,368.62114420572084,80.71555373648826,0.02741186319598373,254.7965855132,436.7119725115208,916.1130494682899,73.72422884114417,107.02108545313874,10000.0,10000,180.7453142942829,0
2024-01-04 04:00:00,20.435235341190857,3.000391621179719,290.61780346361206,12.020722912057625,0.30326858939522594,222.55197374732626,518.9328307292374,1151.2976708632198,58.123560692722414,90.01174863539157,10000.0,10000,148.13530932811398,0
2024-01-04 05:00:00,18.504963247670663,11.051754086415817,607.3305505054573,26.55828329586061,0.5616363904695658,312.89879906105904,529.7244273380124,617.1879858825066,121.46611010109146,331.5526225924745,10000.0,10000,453.018732693566,0
2024-01-04 06:00:00,20.45880388267751,6.4183745289848595,737.1408309325993,1.755236336662891,0.5658750875488164,355.1938671658129,381.0767534922871,1131.8902482227222,147.42816618651986,192.5512358695458,10000.0,10000,339.9794020560656,0
2024-01-04 07:00:00,10.062155426995536,11.421968029873899,643.7906621330134,29.33086107805647,0.23350216057317394,323.7583873247691,605.3985771182877,839.2103170545038,128.75813242660269,342.65904089621694,10000.0,10000,471.4171733228196,0
2024-01-04 08:00:00,18.90164056081244,2.849632430386251,699.2095371611633,77.31418739186715,1.421007872475774,299.8798079540573,557.2006278300473,1061.469123341594,139.84190743223266,85.48897291158752,10000.0,10000,225.33088034382018,0
2024-01-04 09:00:00,21.78556285755873,6.098774391797934,348.6409822861078,51.79605277125789,0.09157516941152923,270.5364174105347,429.5271564389116,950.4495163520581,69.72819645722157,182.96323175393803,10000.0,10000,252.6914282111596,0
2024-01-04 10:00:00,27.38947022370758,9.013386800879385,215.63786665163127,34.80955931682881,0.3469331657590699,245.3918183640955,346.24152035508246,1264.0828019567668,43.12757333032626,270.40160402638156,10000.0,10000,313.5291773567078,0
2024-01-04 11:00:00,17.40864890863176,12.279401142906526,800.2667303910973,37.17392949063303,0.5870192960707369,341.7375663162441,485.5095420918569,825.1128703320164,160.05334607821948,368.3820342871958,10000.0,10000,528.4353803654153,0
2024-01-04 12:00:00,15.957531985534061,6.143782538116909,435.46403223157284,0.1353625715468154,0.5972353891048593,345.6885810692793,455.405628613884,1125.5212595123662,87.09280644631457,184.31347614350727,10000.0,10000,271.40628258982184,0
2024-01-04 13:00:00,17.491214782077318,10.136587893681119,449.8333967089905,29.98005275652359,0.522970485491036,222.71351066546333,511.3140457053023,944.0985073406933,89.96667934179811,304.0976368104336,10000.0,10000,394.0643161522317,0
2024-01-04 14:00:00,24.57701058851037,13.517710727070433,765.6388283698116,64.64587416379305,0.1609906194807168,379.4919489090342,463.68833388444335,968.3389043980673,153.12776567396233,405.531321812113,10000.0,10000,558.6590874860754,0
2024-01-04 15:00:00,21.643755548298422,10.00622144636996,611.246001880132,97.41944438163571,0.08492378198547863,328.70356104470005,299.254313925499,963.229221368158,122.24920037602641,300.1866433910988,10000.0,10000,422.4358437671252,0
2024-01-04 16:00:00,17.351198981164806,5.0284731717972395,591.1775544163215,84.70608269838995,0.5052187437461948,369.9797322572897,461.16530616988416,830.8653791011774,118.23551088326431,150.85419515391717,10000.0,10000,269.0897060371815,0
2024-01-04 17:00:00,22.56633716556678,2.3172101602349944,933.0004689802167,2.3594964645529126,0.4572737712303205,232.89361257574424,469.4380888931687,997.1802068186657,186.60009379604335,69.51630480704983,10000.0,10000,256.1163986030932,0
2024-01-04 18:00:00,20.4853877467402,13.311285360712088,371.2963539239714,89.85606046748393,0.09883294682328686,231.70879222922804,563.3661024774059,987.4703555756357,74.25927078479428,399.33856082136265,10000.0,10000,473.59783160615694,0
2024-01-04 19:00:00,24.843224952664446,2.276502341055033,685.5680256162475,78.3198413298626,0.6106258569092443,292.55153451163517,430.18003253889503,1048.248049681346,137.1136051232495,68.29507023165098,10000.0,10000,205.40867535490048,0
2024-01-04 20:00:00,16.489734530613237,13.371121744894593,511.4026249794169,78.03761235709804,0.30364255764388964,325.13922134475973,667.8674673372566,1016.9010291385725,102.28052499588338,401.1336523468378,10000.0,10000,503.41417734272113,0
2024-01-04 21:00:00,18.361689267011158,8.876182742353755,553.7184557726514,45.79957590035715,0.5509497301556076,389.81804114634815,308.8359449348243,1159.5989099224473,110.74369115453028,266.28548227061265,10000.0,10000,377.0291734251429,0
2024-01-04 22:00:00,18.039459234339212,14.20788008066765,805.6936852825063,39.80052929545028,0.9081298204613951,335.30394569075656,631.1167497802625,1184.7017232094738,161.13873705650127,426.2364024200295,10000.0,10000,587.3751394765308,0
2024-01-04 23:00:00,12.682425259339407,12.38418206505765,601.5671512579247,30.29157288331926,0.0930012186111506,287.86593615939836,477.56810291218954,789.8753356344398,120.31343025158495,371.52546195172954,10000.0,10000,491.83889220331446,0
2024-01-05 00:00:00,21.48060138532288,14.973143436933388,607.6592158099265,6.569485895436578,0.009665252060320517,248.68153961670538,585.9584872343556,1173.7545001181543,121.53184316198531,449.19430310800163,10000.0,10000,570.7261462699869,0
2024-01-05 01:00:00,21.305276360899448,6.559253600872232,714.5014674619604,22.82353634936991,0.755028438535453,361.5000286359575,507.9801484058733,762.7327145780291,142.90029349239208,196.77760802616694,10000.0,10000,339.677901518559,0
2024-01-05 02:00:00,20.025567283212304,11.97344775610465,427.0094540914229,24.66036349780246,0.47041650385961986,251.76472871246426,613.955553602547,1117.571177627547,85.40189081828458,359.20343268313945,10000.0,10000,444.60532350142404,0
2024-01-05 03:00:00,18.827064333124266,7.225101876920148,332.15806653219875,48.40770697102016,0.6013860454390005,381.42342773861606,461.2638035447189,1123.9477569405738,66.43161330643976,216.75305630760442,10000.0,10000,283.1846696140442,0
2024-01-05 04:00:00,12.92314628974793,8.238383063950815,291.0381611957933,74.7444406596694,0.9105580186750543,285.78076751967455,390.1379574822188,617.7366216674992,58.20763223915866,247.15149191852444,10000.0,10000,305.3591241576831,0
2024-01-05 05:00:00,17.896773386173205,10.15757102183881,106.72868212479966,47.38098283979466,0.8117961443897677,379.5291036308925,642.0504287271064,1018.595849305882,21.345736424959934,304.72713065516433,10000.0,10000,326.07286708012424,0
2024-01-05 06:00:00,18.286427417366152,13.357802484422404,911.2414259880644,5.784444944716061,1.6210741057540956,333.9465645029639,488.65193541178587,906.3007773279369,182.2482851976129,400.73407453267214,10000.0,10000,582.982359730285,0
2024-01-05 07:00:00,15.988613653891905,14.793085099590837,279.35832685566334,95.77898009882038,0.3838654101381316,293.15022552787707,522.155847362421,848.246948412925,55.87166537113267,443.7925529877251,10000.0,10000,499.6642183588578,0
2024-01-05 08:00:00,19.193571441669953,11.987554380238736,455.7492752828456,94.27243190941122,0.3351995776638009,274.0301814086937,623.4751914044796,1270.1704661398012,91.14985505656912,359.62663140716205,10000.0,10000,450.7764864637312,0
2024-01-05 09:00:00,22.020254284072692,7.430968168175339,444.6373400222159,78.51895431484084,0.25698795693722026,282.95460613269603,396.8044757905565,869.2641718725163,88.92746800444318,222.92904504526015,10000.0,10000,311.8565130497033,0
2024-01-05 10:00:00,29.43092950605265,7.477641029601912,561.4813395618202,99.13279015642206,0.08343539423031891,321.4158346187619,559.5490897639257,838.7246141763901,112.29626791236404,224.32923088805737,10000.0,10000,336.6254988004214,0
2024-01-05 11:00:00,20.872889064159196,11.588569920655589,663.1474425078593,54.448233280026294,0.4250259296105759,303.85782481088586,441.01052435371093,1015.1389880010187,132.62948850157187,347.65709761966764,10000.0,10000,480.2865861212395,0
2024-01-05 12:00:00,21.28775195361382,5.10410289498793,672.094697671949,96.27683502532061,0.16218168984630424,270.30942959656477,486.78306443556284,1137.1179492596832,134.4189395343898,153.1230868496379,10000.0,10000,287.54202638402774,0
2024-01-05 13:00:00,19.627770421169163,3.4361634707081308,383.3845122862123,7.560504061675077,1.2711037909505007,291.71842948411836,507.22789653842887,971.6702827979747,76.67690245724246,103.08490412124392,10000.0,10000,179.7618065784864,0
2024-01-05 14:00:00,10.406143923504793,6.610088049330095,466.5756572427177,36.568074826137135,0.43756336305572363,303.92885148595747,349.9778138553064,1233.2741091338505,93.31513144854354,198.30264147990283,10000.0,10000,291.61777292844636,0
2024-01-05 15:00:00,19.867430622753915,5.734106891503062,556.5159900976599,22.538126800676583,0.4492747468663413,193.5632952792594,422.1162957179565,1106.195132392818,111.30319801953199,172.02320674509187,10000.0,10000,283.3264047646239,0
2024-01-05 16:00:00,20.301151049705133,5.852005565927871,450.2617747632906,19.583308413427,0.219194082082837,322.90840573943495,635.107289241314,564.357736053714,90.05235495265812,175.56016697783613,10000.0,10000,265.61252193049427,0
2024-01-05 17:00:00,32.316210562426434,5.036900763648829,821.4691152039985,14.08029488926761,0.026694772349584426,251.01393876415966,588.6191188584796,894.1066072985983,164.2938230407997,151.10702290946486,10000.0,10000,315.40084595026457,0
2024-01-05 18:00:00,19.038195176094387,2.5472114652727047,598.1949903276502,62.241364156599666,0.016129260770302405,242.33337983971273,493.7360422672765,887.6315801296602,119.63899806553005,76.41634395818114,10000.0,10000,196.0553420237112,0
2024-01-05 19:00:00,21.507736711668063,2.2323611515343798,646.9755572099634,78.1321855747305,0.27524701015670294,215.6327826444645,524.3123458512894,1095.8721906858846,129.3951114419927,66.9708345460314,10000.0,10000,196.3659459880241,0
2024-01-05 20:00:00,19.826441151473784,14.84039106656841,632.5762537334825,57.82983994203607,0.04417816493337841,210.30537510660548,470.5757494363542,475.0365887251777,126.51525074669651,445.2117319970523,10000.0,10000,571.7269827437489,0
2024-01-05 21:00:00,14.156609811902339,7.561050738566211,734.694771497065,14.696270958820968,0.4667781584065129,232.22762484438556,635.6583385827983,1509.8019417435444,146.93895429941298,226.83152215698632,10000.0,10000,373.7704764563993,0
2024-01-05 22:00:00,25.714114072575104,6.996246413075862,536.2043117407413,81.11237699334708,1.064202484115725,264.5489521184755,479.9647422205836,1106.205218978842,107.24086234814827,209.88739239227584,10000.0,10000,317.1282547404241,0
2024-01-05 23:00:00,23.759665163433873,10.835414675009908,240.6336104088307,63.59547071637285,1.0724267725759071,397.6629568763284,523.1842092134848,1029.7753607835382,48.12672208176614,325.06244025029724,10000.0,10000,373.1891623320634,0
2024-01-06 00:00:00,23.955159735215233,4.837300542245834,579.9375903505284,38.81657061269955,0.5380029890547041,273.7060162052398,614.6030144142065,1236.3135432838292,115.98751807010568,145.11901626737503,10000.0,10000,261.1065343374807,0
2024-01-06 01:00:00,15.453062726026305,14.34949539135293,369.7286212416342,67.4130295536063,0.11864141540467563,308.88750531340156,422.26285151540935,1468.730810562525,73.94572424832684,430.4848617405879,10000.0,10000,504.43058598891474,0
